StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
CO,08011,69,0,0,2513,0,8,0,0,0,0,0,0,0,0,15316,0,0,0,14,6,0,0,0,0,0,0,35316,26192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14027,0,0,0,0,0,0,0,0,0,0,0,0,7862,0,14374,996,100,13,1170,5,18,0,88763,765666,4898,8764,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,2735,0,0,0,15538,14,0,0
CO,08013,4507,0,0,200,2,1,0,0,0,0,0,1292,0,13,4862,0,0,0,121,12,0,0,0,0,0,0,7203,23815,0,0,501,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,3675,0,0,0,0,0,0,0,0,0,0,0,0,7537,16963,16284,23528,9417,2241,13206,2957,205340,37,41854,67831,14575,5794,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513,0,200,2,1292,0,4868,121,0,0
CO,08014,442,0,0,42,0,0,0,0,0,0,0,214,0,0,2119,0,0,0,1,3,0,0,0,0,0,0,226,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,236,0,3068,4948,2585,510,7,6,12,0,168,4893,392,129,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,42,0,214,0,2125,1,0,0
CO,08015,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,0,0,0,361,0,0,0,0,0,0,0,3046,6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,612,780,4004,4487,1089,102,72338,24221,279324,1058,46086,195121,9296,728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,361,0,0
CO,08017,56546,0,0,36372,1,2335,0,0,0,0,0,1,0,0,111901,0,0,1,78,10748,0,0,0,13,0,0,297,2186,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151997,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32523,724,134,25,21,63,2,0,64935,652438,229,363,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,15305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57257,0,51677,1,1,0,127917,78,0,0
CO,08019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,14047,2884,1742,204,34,15880,4134,152652,93,8084,50433,3356,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,08021,0,0,0,19,0,0,0,0,0,0,0,2673,0,34,72,0,0,0,6630,0,0,0,0,0,0,0,59177,26303,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594,0,0,0,0,0,0,0,0,0,0,0,0,1078,12,8420,4333,457,15,3927,53148,185607,5844,256442,172099,22035,12959,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2673,0,72,6630,0,0
CO,08023,1,0,0,105,0,0,0,0,0,0,0,3883,0,0,207,0,0,0,1314,20,0,0,0,0,0,0,19686,1292,0,0,0,0,1666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10116,0,0,0,0,0,0,0,0,0,0,0,0,861,48,4245,1763,46,4,15012,39398,208975,6657,365758,99123,5383,1664,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105,0,3883,0,207,1314,0,0
CO,08025,121,0,0,2284,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,5,4,0,0,0,0,0,0,3832,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,5431,0,16386,619,38,2,125,1,14,0,35272,442180,616,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,2287,0,0,0,1368,5,0,0
CO,08027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,912,21486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,281,0,2692,408,28,1,8406,24588,181165,1840,34006,194402,2892,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
CO,08029,8163,0,0,143,0,0,0,0,561,0,0,2,0,0,412,0,0,0,945,0,1,0,0,0,0,0,37491,10574,0,0,0,1312,0,119,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,1675,558,780,486,127,0,0,0,0,0,0,80,0,3350,0,6764,8740,1817,217,6764,155454,168536,5549,284678,18841,10664,1,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8163,0,143,0,2,0,412,945,0,0
CO,08031,1760,0,0,22,0,530,0,0,0,0,0,0,0,0,2745,0,0,0,0,1450,0,0,0,0,0,0,40,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6102,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,14633,32514,17946,11265,11,14,53,0,52,7777,974,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,22,0,0,0,2745,0,0,0
CO,08033,136,0,0,477,0,1431,0,0,0,0,0,118,0,19,18024,0,0,0,11,0,0,0,95,1546,0,0,6985,551,0,0,0,7736,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,13511,0,0,0,0,0,0,0,0,0,0,0,0,448,0,5477,452,29,1,9238,174391,266424,6343,133211,36061,584,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,477,0,118,0,18024,11,0,0
CO,08035,2,0,0,2,0,2,0,0,0,0,0,0,0,0,339,0,0,0,123,1,0,0,0,0,0,0,601,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,30137,18460,10582,1467,39,13230,155116,68,104685,195289,5039,1170,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,339,123,0,0
CO,08037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,9018,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1674,6110,7439,7241,2109,186,34975,212666,414905,10394,266067,100049,9110,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0
CO,08039,6314,0,0,4851,0,874,0,0,0,0,0,7,0,0,34423,0,0,1,458,7936,0,0,0,4,0,0,10231,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,38765,0,0,0,0,0,0,0,0,0,0,0,0,47,0,38093,1198,126,19,114,227,32443,7,5864,990956,3917,5238,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6314,0,5296,0,7,0,34868,458,0,0
CO,08041,84,0,0,2222,0,64,0,0,0,0,0,1,0,0,219,0,0,0,8,223,0,0,0,0,0,0,4653,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,1817,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,50947,40408,21483,4628,3109,4722,193160,10,66856,959265,3566,3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,2223,0,1,0,220,8,0,0
CO,08043,118,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,38,0,0,0,0,0,0,0,0,0,469,0,14175,7775,1885,418,4364,19808,489621,1288,191726,239675,4543,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,18,0,0,0,0,0,0,0
CO,08045,46,0,0,3,0,0,0,0,3,0,0,0,0,2,82,0,0,35,34,0,0,0,0,1,0,0,44278,1539,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,225,0,0,3,0,0,0,0,0,0,0,1,0,4211,0,9559,9132,2502,315,45887,478794,613765,16653,480984,169785,13599,273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,3,0,0,0,82,34,0,0
CO,08047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3190,926,332,10,14,1034,2042,73410,9,3987,10581,512,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,08049,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,108,19089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12319,50473,7773,3427,404,23,31154,44416,632462,1096,279992,85774,23949,4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0
CO,08051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,17,0,0,0,0,0,0,0,297,25423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10513,135,7212,3720,921,52,82744,481347,723237,21940,460436,248913,18849,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,0,0
CO,08053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,0,1098,388,39,0,61795,66722,343348,6443,7423,213926,14971,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,08055,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4635,1374,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,645,0,4470,2220,432,52,7955,49186,247371,7867,177852,512460,2662,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,0,0,7,0,0
CO,08057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,30,59236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4934,8213,3049,558,20,3,10838,46438,370501,1382,367446,111666,36909,15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
CO,08059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,4890,0,25435,45387,15832,4181,100,10035,223433,146,111764,48246,5768,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
CO,08061,14987,0,0,83538,1,5029,0,0,0,0,0,1,0,0,164256,0,0,0,0,13756,0,0,0,0,0,0,182,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111858,0,0,0,0,0,0,0,0,0,0,0,0,2767,0,32337,600,79,4,137,6,0,0,38758,660330,280,5000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14987,0,92401,1,1,0,173119,0,0,0
CO,08063,190993,0,0,29130,356,3526,0,0,0,0,0,161,0,0,248222,0,0,12,2642,17931,0,92,0,76,0,0,5696,3382,0,0,414,468,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186901,0,0,0,0,0,0,0,0,0,0,0,0,126,0,45615,1742,489,55,3,449,12,0,42,631010,1006,283,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191873,0,40634,356,161,0,260606,2642,0,0
CO,08065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4343,2590,1777,1077,350,1,28278,8501,104010,81,168,86720,6316,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,08067,65,0,0,45,0,1,0,0,0,0,0,0,0,1,1827,0,0,0,427,0,0,0,5,0,0,0,22683,5573,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,4693,0,8410,6471,945,47,15287,208024,424354,16858,303776,58141,8782,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,45,0,0,0,1827,427,0,0
CO,08069,14779,0,0,1146,0,1,0,0,0,0,0,1497,0,1,8150,0,0,0,438,465,0,0,0,0,0,0,13817,20544,0,0,2332,561,2,228,0,0,0,0,5,0,0,0,0,0,0,1,0,486,0,8124,0,0,0,0,0,0,0,0,0,0,0,0,17967,32500,30601,30821,10982,2109,22972,7814,786364,58,233459,397577,26309,13305,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,10,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14789,0,1147,0,1497,0,8161,438,0,0
CO,08071,44,0,0,224,0,5,0,0,0,0,0,0,0,0,2125,0,0,0,13,30,0,0,0,0,0,0,10140,341,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9774,0,0,0,0,0,0,0,0,0,0,0,0,755,7,11993,2770,280,24,3580,43555,542616,5675,513634,1902247,3955,2405,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,242,0,0,0,2143,13,0,0
CO,08073,35211,0,0,32906,1,619,0,0,0,0,0,266,0,0,105485,0,0,0,53,25939,0,2,0,1,0,0,2488,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,136912,0,0,0,0,0,0,0,0,0,0,0,0,128,0,55351,1329,263,44,128,906,65,1,61796,1180422,697,3438,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35211,0,37838,1,266,0,110417,53,0,0
CO,08075,87762,0,0,5162,146,4626,0,0,0,0,0,1,0,0,109611,0,0,141,429,31938,0,0,0,10,0,0,33572,6431,0,0,2706,403,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93289,0,0,0,0,0,0,0,0,0,0,0,0,4294,0,42609,4054,1011,265,603,1178,17,26,30,733123,12953,3599,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87765,0,5173,146,1,0,109625,429,0,0
CO,08077,6154,0,0,405,0,0,0,0,5,0,0,0,0,2,2955,0,0,0,424,0,0,0,0,0,0,0,50650,2609,0,0,0,1152,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,37,0,113,35,2153,13,777,0,0,0,0,0,0,159,0,7036,0,13528,23948,8729,2180,18476,402909,709067,13132,776636,66674,27993,190,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154,0,405,0,0,0,2955,424,0,0
CO,08079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,930,613,90,11,21700,50148,311251,10305,3635,149951,10865,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,08081,15,0,0,0,0,0,0,0,0,0,0,120,0,115,8851,0,0,30,43,0,0,0,0,10,0,0,30537,13272,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,8650,0,0,0,0,0,0,0,0,0,0,0,0,6346,0,8219,4038,922,109,11346,152979,407111,4572,2375324,3181,3972,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,120,0,8851,43,0,0
CO,08083,899,0,0,1266,0,98,0,0,0,0,0,71,0,222,12808,0,0,0,218,0,0,0,213,638,0,0,42639,5272,0,0,0,7071,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4081,0,0,0,0,0,0,0,0,0,0,0,0,4184,0,14759,4499,633,14,6322,137373,400823,7815,610879,35869,6448,9,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,1266,0,71,0,12808,218,0,0
CO,08085,16109,0,0,519,0,0,0,0,2689,0,0,96,0,1,256,0,0,0,1351,10,92,0,0,0,0,0,45796,16535,0,0,0,4478,0,328,0,0,0,0,135,0,0,0,0,0,0,0,0,26,0,1707,3,10,15,0,0,0,0,0,0,0,2,0,1088,0,9318,9820,2517,363,11248,256272,560125,2661,464429,19825,7390,7,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16109,0,519,0,96,0,256,1351,0,0
CO,08087,60887,0,0,5440,817,745,0,0,0,0,0,1,0,2,60784,0,0,2,177,14824,0,0,0,14,0,0,27178,1997,0,0,924,51,459,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55497,0,0,0,0,0,0,0,0,0,0,0,0,5351,0,32070,4428,1417,359,139,769,25,11,326,537270,11451,4015,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60903,0,5448,817,1,0,60808,177,0,0
CO,08089,674,0,0,6204,1,1,0,0,0,0,0,0,0,0,6726,0,0,0,58,9,0,0,0,0,0,0,37176,415,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6203,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,14396,3816,860,216,521,10,257,0,33956,685414,4515,8034,0,5,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,6560,1,0,0,7082,58,531,0
CO,08091,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1380,8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1059,0,1945,1155,162,4,24106,98385,146253,3597,22501,36635,978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0
CO,08093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139,4628,12974,1272,53,6,26533,48478,529609,1319,33052,724718,15061,9843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,08095,112611,0,0,595,129,50,0,0,0,110,0,0,0,0,98579,0,0,69,97,34693,0,0,0,0,0,0,1221,241,0,0,812,292,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74371,0,0,0,0,0,0,0,0,0,0,0,0,69,0,16191,771,164,55,5,274,1,0,0,97918,29,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113068,0,596,129,0,0,99037,97,0,0
CO,08097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2191,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,948,1582,4417,2422,608,11,66841,156597,231681,7144,45994,93135,9095,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
CO,08099,5271,0,0,29916,210,266,0,0,0,0,0,0,0,0,148183,0,0,1,53,3167,0,29,0,0,0,0,65801,6689,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103335,0,0,0,0,0,0,0,0,0,0,0,0,769,0,27021,2967,496,63,257,302,17,0,81000,564421,6224,2332,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273,0,32183,210,0,0,150450,55,0,0
CO,08101,3037,0,0,6026,0,49,0,0,22,0,0,0,0,0,3563,0,0,9,22,88,0,0,0,0,0,0,7232,671,0,0,2,111,0,0,0,0,0,0,4,0,0,16,0,0,0,2,22,165,0,5629,0,0,2,0,0,0,0,0,0,0,0,0,6080,0,33477,21127,10846,2951,1466,8344,73444,317,163791,1170117,8421,7290,0,59,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,33,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,0,6043,0,0,0,3586,22,7,0
